id,Please select your school/department,What grade level(s) do you teach? Check all that apply.,Are you currently teaching math this year?,"Including this school year, how many years have you taught math?",Which is the primary math curriculum you are using this school year?,"If you selected ""a different math curriculum"" above, what is it?","Including this school year, how many years have you used this curriculum?",What is your gender?,What is your race/ethnicity? Check all that apply.,I take time to learn about the cultures represented by students in my classroom.,"I communicate with parents of my students in positive ways, not just when there is a problem.",I know my students and build positive working relationships with them.,Creating a sense of community in my classroom is key to student success.,"I build strong, positive working relationships with the parents of my students.",It is not fair to ask students who are struggling with English to take on challenging academic assignments.,Teachers should provide all students the opportunity to work with grade-level assignments and tasks.,"If I provide the proper scaffolds, all students in my class will be able to succeed with grade-level assignments and tasks.","If a student doesn’t learn something the first time, I will try another way.",Teaching and learning that is aligned to math standards and to the curriculum is appropriate for developing all students’ understanding of the subject area.,The math standards and curriculum are too challenging for my students.,How well can you implement alternative teaching strategies in your classroom to help students learn the content?,To what extent can you use a variety of assessment strategies to help students learn the content?,How much can you do to motivate students who show low interest in school work?,How much can you do to get students to believe they can do well in school work?,To what extent can you create standards-based learning opportunities that are engaging to your students?,To what extent can you provide an alternative explanation or example when students are confused by the content of the lesson?,"Which of the following statements describe math instructional shifts associated with college-and-career readiness standards, and which do not? [Making connections between math topics across grades.]","Which of the following statements describe math instructional shifts associated with college-and-career readiness standards, and which do not? [Creating opportunities for students to work on math skills above their grade-level.]","Which of the following statements describe math instructional shifts associated with college-and-career readiness standards, and which do not? [Prioritizing conceptual understanding over procedural skills.]","Which of the following statements describe math instructional shifts associated with college-and-career readiness standards, and which do not? [Going deeper into fewer math topics.]",Which of the following statements accurately describes the connection between conceptual understanding and procedural knowledge?,"Which of the following statements are true about the research into types of math instruction, and which are false? [Unguided problem solving lessons are the least effective type of math lesson]","Which of the following statements are true about the research into types of math instruction, and which are false? [Building deep understanding with fewer math topics is more effective than covering a broader range of math topics.]","Which of the following statements are true about the research into types of math instruction, and which are false? [Math instruction that covers more math topics leads to better student performance on assessments.]","Which of the following statements are true about the research into types of math instruction, and which are false? [Direct instruction (I do, We do, You do) is the most effective type of math instruction.]",Equitable instruction in math includes which of the following?,"Which of the following statements are true about the principles behind the Mathematical Language Routines, and which are false? [Students do not need to understand English completely before they can start making sense of math instruction in English.]","Which of the following statements are true about the principles behind the Mathematical Language Routines, and which are false? [An appropriate scaffold for language development is to allow students to make charts, diagrams, and other visual representations of their understanding.]","Which of the following statements are true about the principles behind the Mathematical Language Routines, and which are false? [Students who are not proficient in academic English should work with simplified math tasks until they develop stronger language skills.]","Which of the following statements are true about the principles behind the Mathematical Language Routines, and which are false? [To demonstrate their mathematical knowledge, students must be able to use formal definitions and vocabulary accurately.]",Please complete this statement: Eliciting and using student thinking is an equitable teaching practice because this practice...,Which of the following actions BEST describes equitable instructional strategies for supporting students with unfinished learning in math?,"Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson. Select all strategies that will best support her students. [Pull the 6 students for a small group to discuss the connections between different strategies they’ve used in previous grades.]","Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson. Select all strategies that will best support her students. [Plan an activity with multiple entry points to engage the whole class in.]","Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson. Select all strategies that will best support her students. [Pull the 6 students for a small group to review a step-by-step process for solving problems from the previous grade which are related to the topic.]","Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson. Select all strategies that will best support her students. [Review the step-by-step procedure with the whole class as a warm-up before the lesson.]","Which of the following statements about learning goals are true, and which are false [They guide a teacher in choosing student work to discuss whole-class.]","Which of the following statements about learning goals are true, and which are false [They describe how students will demonstrate their understanding.]","Which of the following statements about learning goals are true, and which are false [They are a suggestion for what students should do or accomplish.]","Which of the following statements about learning goals are true, and which are false [They typically begin with SWBAT… and clearly describe the skill students will acquire.]",Which of the following questions will give you the LEAST amount of insight into what the student is thinking?,Which of the following is the LEAST effective method of helping students understand and make connections between representations?,I trust my fellow teachers in the school.,I feel connected to my fellow teachers in the school.,I have influence over the  professional learning that I receive through my school or district.,"In the last month, how many times did you talk to or collaborate with the following people about lesson planning or instruction? [Another teacher]","In the last month, how many times did you talk to or collaborate with the following people about lesson planning or instruction? [An instructional coach]","In the last month, how many times did you talk to or collaborate with the following people about lesson planning or instruction? [An administrator]",Is there anything else you’d like to share that is relevant to your participation in the upcoming professional learning with Teaching Lab?,District,prepost,attendance,activity1,activity2
teacher_25_school5_district5_1,school5,"9th, 10th",Yes,3,A different math curriculum,We aren't officially using one. Individual teachers are pulling from different ones.,1,Not Cisgender,White,4,3,4,4,3,1,5,5,4,3,3,3,4,4,5,4,3,Yes,I'm not sure,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Allow teachers to gather evidence of student understanding at strategic points in a lesson.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,I'm not sure,Yes,No,No,TRUE,TRUE,I'm not sure,I'm not sure,Why did you do that?,Explicitly teaching students how to use certain representations.,3,4,2,4 or more,0,0,NA,district5,pre,FALSE,TRUE,TRUE
teacher_26_school10_district2_1,school10,"6th, 7th, 8th, 9th, 10th, 11th, 12th",No.,33,Not applicable. I am not currently teaching math,NA,Not applicable. I am not currently teaching math,Female,White,3,5,5,5,5,1,5,5,5,5,1,5,5,3,5,5,5,Yes,No,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,No,TRUE,TRUE,TRUE,TRUE,What’s the first step?,Explicitly teaching students how to use certain representations.,2,4,4,4 or more,4 or more,4 or more,"The procedural and conceptual understanding question is not worded well.  The standards specifically say we need a balance of all 3 aspects of rigor, and one is NOT more important than another.",district2,pre,TRUE,TRUE,FALSE
teacher_27_school5_district5_1,school5,"10th, 11th, 12th",Yes,2,A different math curriculum,My own materials based on the Structure and Method textbook series,2,Male,Asian or Pacific Islander,3,3,4,5,4,2,4,4,4,4,2,3,4,3,3,4,4,Yes,No,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,I'm not sure,I'm not sure,I'm not sure,I'm not sure,I'm not sure,FALSE,TRUE,FALSE,FALSE,Provide students with continuous feedback about their progress.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,No,Yes,No,Yes,TRUE,TRUE,FALSE,TRUE,What’s the first step?,Introducing a new representation and asking students to make connections to their own.,4,4,3,4 or more,0,1,Not at the moment.,district5,pre,FALSE,TRUE,TRUE
teacher_28_school6_district6_1,school6,6th,Yes,20,EngageNY/ Eureka,NA,2,Female,"Hispanic, Native American, White",5,4,5,5,5,5,5,5,5,5,2,4,4,4,5,5,5,Yes,Yes,Yes,No,Procedural knowledge should be built from conceptual understanding.,TRUE,FALSE,TRUE,TRUE,Teaching the procedures and “tricks” such as using the “butterfly method” to compare fractions.,TRUE,TRUE,TRUE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,I'm not sure,TRUE,TRUE,TRUE,TRUE,Why did you do that?,Introducing a new representation and asking students to make connections to their own.,4,4,4,4 or more,1,2-3,Looking forward to learning new strategies and skills for math.,district6,pre,TRUE,TRUE,TRUE
teacher_29_school3_district3_1,school3,"7th, 8th, 9th",Yes,6,A different math curriculum,Khan Academy and Edgenuity,4,Female,Hispanic,3,4,5,5,4,2,5,4,5,5,4,4,3,4,4,4,4,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,Yes,FALSE,FALSE,TRUE,I'm not sure,Why did you do that?,Introducing a new representation and asking students to make connections to their own.,5,4,3,2-3,0,1,NA,district3,pre,TRUE,TRUE,TRUE
teacher_30_school6_district6_1,school6,5th,Yes,9,EngageNY/ Eureka,NA,1,Female,White,5,4,5,5,5,2,5,4,5,5,3,4,4,4,4,3,4,Yes,Yes,Yes,I'm not sure,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,I'm not sure,TRUE,FALSE,TRUE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,I'm not sure,I'm not sure,TRUE,FALSE,TRUE,Why did you do that?,Explicitly teaching students how to use certain representations.,5,4,4,4 or more,1,2-3,NA,district6,pre,TRUE,TRUE,TRUE
teacher_31_school6_district6_1,school6,4th,Yes,14,EngageNY/ Eureka,NA,3,Female,White,5,5,5,5,4,1,5,5,5,5,1,4,4,4,5,4,4,Yes,Yes,Yes,Yes,Conceptual understanding is more important than procedural knowledge.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Ensuring that students have all the prerequisite skills from prior content before beginning new grade-level work.,Yes,Yes,Yes,No,FALSE,TRUE,TRUE,TRUE,How did you know what to do next?,Asking students to make diagrams when problem solving.,4,4,5,4 or more,2-3,4 or more,NA,district6,pre,TRUE,TRUE,TRUE
teacher_32_school6_district6_1,school6,5th,Yes,23,EngageNY/ Eureka,NA,3,Female,Hispanic,4,5,5,5,4,2,5,3,4,5,2,4,4,4,4,4,4,Yes,I'm not sure,Yes,Yes,Procedural knowledge should precede instruction that builds conceptual understanding.,FALSE,TRUE,FALSE,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,I'm not sure,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,I'm not sure,I'm not sure,I'm not sure,TRUE,FALSE,TRUE,What’s the first step?,Explicitly teaching students how to use certain representations.,4,4,3,2-3,0,1,"It's difficult when you have so  many students, not just 5 or 6, but the majority who are below grade level and maybe if you are lucky 5 who are proficient. This greatly impacts how much you have to scaffold and how many gaps you have to fill in along the way.  It's also difficult when there isn't enough man power or space (our school was not built for elementary) to teach a class of 24 effectively.",district6,pre,TRUE,TRUE,TRUE
teacher_33_school6_district6_1,school6,"4th, 7th, 8th",No.,12,Not applicable. I am not currently teaching math,NA,Not applicable. I am not currently teaching math,Female,Hispanic,4,4,5,5,4,5,5,5,5,5,4,4,4,4,4,3,4,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,TRUE,TRUE,FALSE,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Allow teachers to gather evidence of student understanding at strategic points in a lesson.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,No,FALSE,TRUE,FALSE,TRUE,Why did you do that?,Asking students to make diagrams when problem solving.,4,4,4,1,0,1,NA,district6,pre,TRUE,TRUE,TRUE
teacher_34_school3_district3_1,school3,9th,Yes,1,A different math curriculum,Edgenuity + Khan Academy,1,Male,Hispanic,4,3,5,4,4,4,5,4,5,3,3,3,4,3,5,4,5,I'm not sure,I'm not sure,Yes,I'm not sure,Procedural knowledge should precede instruction that builds conceptual understanding.,FALSE,TRUE,I'm not sure,I'm not sure,Giving simplified tasks to students who have unfinished learning.,I'm not sure,TRUE,I'm not sure,TRUE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,I'm not sure,Yes,I'm not sure,Yes,FALSE,TRUE,FALSE,TRUE,Why did you do that?,I'm not sure,5,4,5,2-3,2-3,0,NA,district3,pre,TRUE,TRUE,TRUE
teacher_35_school11_district11_1,school11,"6th, 7th, 8th",Yes,2,Illustrative Mathematics,NA,2,Female,"Native American, White",5,4,5,5,5,3,5,5,5,5,3,4,4,5,5,5,5,Yes,Yes,Yes,No,Students who are strong in procedural knowledge are also strong in conceptual understanding.,TRUE,TRUE,FALSE,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,I'm not sure,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,No,Yes,Yes,Yes,I'm not sure,TRUE,FALSE,TRUE,I'm not sure,Introducing a new representation and asking students to make connections to their own.,5,5,5,4 or more,2-3,2-3,This is my second year teaching and I am currently in Alternative Teaching Licensure Program at CNM.,district11,pre,TRUE,TRUE,FALSE
teacher_36_school8_district8_1,school8,K,Yes,17,EngageNY/ Eureka,NA,2,Female,African-American,4,5,5,5,4,4,5,4,5,3,1,2,2,5,5,3,3,Yes,Yes,I'm not sure,Yes,Conceptual understanding is more important than procedural knowledge.,TRUE,I'm not sure,I'm not sure,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,Yes,I'm not sure,TRUE,TRUE,TRUE,Can you draw a picture to show me what you mean?,Allowing students to decide which representations to use.,5,3,2,2-3,1,2-3,NA,district8,pre,TRUE,FALSE,TRUE
teacher_37_school6_district6_1,school6,6th,Yes,5,EngageNY/ Eureka,NA,3,Male,Hispanic,4,4,5,5,5,5,5,5,5,5,3,4,4,4,4,4,5,Yes,Yes,Yes,Yes,Students who are strong in procedural knowledge are also strong in conceptual understanding.,FALSE,TRUE,FALSE,TRUE,Giving simplified tasks to students who have unfinished learning.,TRUE,TRUE,TRUE,FALSE,Give students a chance to share and develop their thinking.,Ensuring that students have all the prerequisite skills from prior content before beginning new grade-level work.,Yes,Yes,Yes,Yes,TRUE,TRUE,TRUE,TRUE,Why did you do that?,Explicitly teaching students how to use certain representations.,5,4,4,4 or more,2-3,2-3,NA,district6,pre,TRUE,TRUE,TRUE
teacher_38_school6_district6_1,school6,"3rd, 4th, 5th, 6th",Yes,6,A different math curriculum,"As a Sped EA/teacher 1:1 the curriculums I use are as followed, I-Ready, Touch math and the Autism based curriculum “The Star program - strategies for teaching based on Autism research.”",7,Female,Hispanic,5,5,5,5,5,2,5,5,5,3,3,5,5,5,5,4,4,Yes,Yes,Yes,Yes,I'm not sure,FALSE,TRUE,FALSE,TRUE,I'm not sure,TRUE,TRUE,TRUE,TRUE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,No,FALSE,TRUE,TRUE,TRUE,Why did you do that?,I'm not sure,3,3,3,4 or more,2-3,0,NA,district6,pre,TRUE,TRUE,TRUE
teacher_39_school6_district6_1,school6,4th,Yes,4,EngageNY/ Eureka,NA,3,Female,Hispanic,4,5,5,5,5,3,4,4,5,5,3,3,3,3,4,3,4,Yes,I'm not sure,Yes,No,Procedural knowledge should be built from conceptual understanding.,I'm not sure,FALSE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,I'm not sure,FALSE,TRUE,FALSE,TRUE,Can you draw a picture to show me what you mean?,Explicitly teaching students how to use certain representations.,5,4,3,2-3,1,2-3,NA,district6,pre,TRUE,TRUE,TRUE
teacher_40_school6_district6_1,school6,"5th, 6th",No.,15,Not applicable. I am not currently teaching math,NA,Not applicable. I am not currently teaching math,Male,White,3,3,5,4,2,4,5,4,5,4,1,4,4,4,3,3,4,Yes,Yes,No,No,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,I'm not sure,TRUE,TRUE,FALSE,FALSE,Allow teachers to gather evidence of student understanding at strategic points in a lesson.,I'm not sure,No,Yes,Yes,Yes,TRUE,FALSE,TRUE,I'm not sure,What’s the first step?,Introducing a new representation and asking students to make connections to their own.,5,5,4,4 or more,2-3,2-3,NA,district6,pre,TRUE,TRUE,TRUE
teacher_41_school6_district6_1,school6,"3rd, 4th, 5th, 6th",Yes,9,A different math curriculum,"iRiReady, Khan Academy, SPED related curriculum",6,Female,"Hispanic, White",5,5,5,5,5,3,5,3,5,3,3,5,4,5,5,4,5,Yes,I'm not sure,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,I'm not sure,TRUE,FALSE,TRUE,Giving simplified tasks to students who have unfinished learning.,TRUE,TRUE,I'm not sure,FALSE,Allow teachers to gather evidence of student understanding at strategic points in a lesson.,Ensuring that students have all the prerequisite skills from prior content before beginning new grade-level work.,I'm not sure,Yes,Yes,No,FALSE,TRUE,TRUE,FALSE,What’s the first step?,I'm not sure,4,4,2,2-3,1,1,Special education has been ahead of the curve in teaching/learning for many years. SPED lives and breathes TRUE differentiation.,district6,pre,TRUE,TRUE,TRUE
teacher_42_school6_district6_1,school6,5th,Yes,25,EngageNY/ Eureka,NA,1,Female,White,5,5,5,5,5,3,5,5,5,4,1,5,4,5,5,4,4,Yes,I'm not sure,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,I'm not sure,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,Yes,TRUE,TRUE,TRUE,I'm not sure,What’s the first step?,I'm not sure,5,5,5,4 or more,0,2-3,NA,district6,pre,TRUE,TRUE,TRUE
teacher_43_school6_district6_1,school6,3rd,Yes,4,EngageNY/ Eureka,NA,2,Female,Hispanic,3,5,5,5,5,4,4,5,5,4,3,3,4,4,5,4,5,Yes,Yes,Yes,I'm not sure,Procedural knowledge should precede instruction that builds conceptual understanding.,TRUE,TRUE,I'm not sure,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,TRUE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Ensuring that students have all the prerequisite skills from prior content before beginning new grade-level work.,Yes,No,Yes,Yes,FALSE,TRUE,TRUE,I'm not sure,What’s the first step?,Introducing a new representation and asking students to make connections to their own.,5,5,5,4 or more,1,2-3,NA,district6,pre,TRUE,TRUE,TRUE
teacher_44_school7_district7_1,school7,"7th, 8th",Yes,16,Illustrative Mathematics,NA,2,Male,White,4,4,4,4,3,1,5,4,4,5,1,4,4,4,5,4,4,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,No,FALSE,TRUE,TRUE,TRUE,What’s the first step?,Explicitly teaching students how to use certain representations.,5,4,5,4 or more,0,1,NA,district7,pre,TRUE,TRUE,FALSE
teacher_45_school7_district7_1,school7,"6th, 7th",Yes,6,Illustrative Mathematics,NA,2,Male,White,3,3,5,4,3,2,5,4,5,5,4,5,5,3,4,4,4,Yes,No,Yes,No,Procedural knowledge should precede instruction that builds conceptual understanding.,TRUE,TRUE,FALSE,FALSE,Teaching the procedures and “tricks” such as using the “butterfly method” to compare fractions.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,No,Yes,Yes,Yes,TRUE,TRUE,TRUE,I'm not sure,Why did you do that?,Asking students to make diagrams when problem solving.,3,3,2,2-3,0,0,NA,district7,pre,TRUE,TRUE,FALSE
teacher_46_school10_district2_1,school10,"9th, 10th, 11th, 12th",No.,32,Not applicable. I am not currently teaching math,NA,Not applicable. I am not currently teaching math,Female,White,4,3,4,5,3,1,5,5,5,5,1,5,5,4,5,5,5,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,Yes,FALSE,FALSE,FALSE,TRUE,What’s the first step?,Explicitly teaching students how to use certain representations.,3,3,1,0,0,0,NA,district2,pre,TRUE,TRUE,FALSE
teacher_47_school4_district2_1,school4,"6th, 7th, 8th, 9th, 10th, 11th, 12th",No.,11,Illustrative Mathematics,NA,Not applicable. I am not currently teaching math,Female,White,3,5,5,5,4,1,5,5,5,5,1,5,5,5,5,5,4,Yes,Yes,Yes,Yes,Conceptual understanding is more important than procedural knowledge.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,I'm not sure,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,No,I'm not sure,TRUE,FALSE,TRUE,What’s the first step?,Explicitly teaching students how to use certain representations.,4,4,5,2-3,2-3,0,"I am a teacher support specialist and not in the classroom, so I answered the first set of questions as if I was in the classroom, and these questions, I answered based on my colleagues and current work experience.",district2,pre,TRUE,TRUE,FALSE
teacher_48_school7_district7_1,school7,7th,Yes,17,Illustrative Mathematics,NA,2,Female,Indian and White,1,1,1,1,2,4,1,5,5,5,5,4,4,5,5,5,4,Yes,Yes,Yes,Yes,Procedural knowledge should precede instruction that builds conceptual understanding.,FALSE,TRUE,I'm not sure,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,I'm not sure,I'm not sure,Yes,Yes,Yes,Yes,I'm not sure,TRUE,TRUE,TRUE,I'm not sure,I'm not sure,4,5,5,4 or more,2-3,2-3,Our team work well together!,district7,pre,TRUE,FALSE,TRUE
teacher_49_school7_district7_1,school7,"6th, 8th",Yes,16,Illustrative Mathematics,NA,3,Male,White,4,4,5,4,4,3,4,5,5,5,3,4,4,4,4,3,5,Yes,Yes,I'm not sure,I'm not sure,Procedural knowledge should precede instruction that builds conceptual understanding.,I'm not sure,TRUE,I'm not sure,TRUE,I'm not sure,I'm not sure,TRUE,TRUE,TRUE,Allow teachers to gather evidence of student understanding at strategic points in a lesson.,Ensuring that students have all the prerequisite skills from prior content before beginning new grade-level work.,I'm not sure,I'm not sure,I'm not sure,Yes,I'm not sure,TRUE,TRUE,I'm not sure,What’s the first step?,Introducing a new representation and asking students to make connections to their own.,4,4,3,2-3,4 or more,2-3,Very difficult working in groups under the present conditions of learning. (Hybrid),district7,pre,TRUE,TRUE,FALSE
teacher_50_school8_district8_1,school8,"K, 1st",Yes,17,EngageNY/ Eureka,NA,2,Female,Hispanic,5,5,5,5,5,3,3,4,5,4,2,4,5,5,5,4,4,Yes,Yes,Yes,Yes,I'm not sure,TRUE,TRUE,FALSE,I'm not sure,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,I'm not sure,Yes,Yes,Yes,Yes,I'm not sure,FALSE,TRUE,I'm not sure,Why did you do that?,Introducing a new representation and asking students to make connections to their own.,3,3,4,1,0,1,NA,district8,pre,TRUE,FALSE,TRUE
teacher_51_school5_district5_1,school5,"9th, 10th, 11th, 12th",Yes,2,A different math curriculum,"We have been using some scattered stuff, but mostly making our own",2,Male,White,5,5,5,5,5,4,4,4,5,3,3,5,4,4,4,4,5,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,I'm not sure,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,I'm not sure,Yes,I'm not sure,Yes,I'm not sure,TRUE,I'm not sure,I'm not sure,How did you know what to do next?,Explicitly teaching students how to use certain representations.,5,5,5,4 or more,1,4 or more,NA,district5,pre,FALSE,TRUE,TRUE
teacher_52_school7_district7_1,school7,"6th, 8th",Yes,14,Illustrative Mathematics,NA,3,Male,White,5,4,5,5,4,3,5,5,5,5,2,4,4,4,4,4,5,Yes,Yes,Yes,I'm not sure,Procedural knowledge should precede instruction that builds conceptual understanding.,I'm not sure,TRUE,I'm not sure,I'm not sure,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,I'm not sure,TRUE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,No,Yes,I'm not sure,Yes,I'm not sure,TRUE,TRUE,TRUE,Why did you do that?,Explicitly teaching students how to use certain representations.,4,5,2,2-3,4 or more,2-3,None,district7,pre,TRUE,TRUE,FALSE
teacher_53_school7_district7_1,school7,"7th, 8th",Yes,16,Illustrative Mathematics,NA,2,Male,White,4,4,3,4,4,1,5,4,4,4,1,4,4,5,5,3,5,Yes,Yes,Yes,Yes,Conceptual understanding is more important than procedural knowledge.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,No,Yes,No,No,TRUE,TRUE,TRUE,TRUE,Why did you do that?,Explicitly teaching students how to use certain representations.,5,5,5,4 or more,0,1,"I believe many, not all, conceptual gaps are that the student hasn't connected previously constructed understandings. Some lack counting strategies and need success with numbers.",district7,pre,TRUE,TRUE,FALSE
