id,I take time to learn about the cultures represented by students in my classroom.,"I communicate with parents of my students in positive ways, not just when there is a problem.",I know my students and build positive working relationships with them.,Creating a sense of community in my classroom is key to student success.,"I build strong, positive working relationships with the parents of my students.",It is not fair to ask students who are struggling with English to take on challenging academic assignments.,Teachers should provide all students the opportunity to work with grade-level assignments and tasks.,"If I provide the proper scaffolds, all students in my class will be able to succeed with grade-level assignments and tasks.","If a student doesn’t learn something the first time, I will try another way.",Teaching and learning that is aligned to math standards and to the curriculum is appropriate for developing all students’ understanding of the subject area.,The math standards and curriculum are too challenging for my students.,How well can you implement alternative teaching strategies in your classroom to help students learn the content?,To what extent can you use a variety of assessment strategies to help students learn the content?,How much can you do to motivate students who show low interest in school work?,How much can you do to get students to believe they can do well in school work?,To what extent can you create standards-based learning opportunities that are engaging to your students?,To what extent can you provide an alternative explanation or example when students are confused by the content of the lesson?,"Which of the following statements describe math instructional shifts associated with college-and-career readiness standards, and which do not? [Making connections between math topics across grades.]","Which of the following statements describe math instructional shifts associated with college-and-career readiness standards, and which do not? [Creating opportunities for students to work on math skills above their grade-level.]","Which of the following statements describe math instructional shifts associated with college-and-career readiness standards, and which do not? [Prioritizing conceptual understanding over procedural skills.]","Which of the following statements describe math instructional shifts associated with college-and-career readiness standards, and which do not? [Going deeper into fewer math topics.]",Which of the following statements accurately describes the connection between conceptual understanding and procedural knowledge?,"Which of the following statements are true about the research into types of math instruction, and which are false? [Unguided problem solving lessons are the least effective type of math lesson]","Which of the following statements are true about the research into types of math instruction, and which are false? [Building deep understanding with fewer math topics is more effective than covering a broader range of math topics.]","Which of the following statements are true about the research into types of math instruction, and which are false? [Math instruction that covers more math topics leads to better student performance on assessments.]","Which of the following statements are true about the research into types of math instruction, and which are false? [Direct instruction (I do, We do, You do) is the most effective type of math instruction.]",Equitable instruction in math includes which of the following?,"Which of the following statements are true about the principles behind the Mathematical Language Routines, and which are false? [Students do not need to understand English completely before they can start making sense of math instruction in English.]","Which of the following statements are true about the principles behind the Mathematical Language Routines, and which are false? [An appropriate scaffold for language development is to allow students to make charts, diagrams, and other visual representations of their understanding.]","Which of the following statements are true about the principles behind the Mathematical Language Routines, and which are false? [Students who are not proficient in academic English should work with simplified math tasks until they develop stronger language skills.]","Which of the following statements are true about the principles behind the Mathematical Language Routines, and which are false? [To demonstrate their mathematical knowledge, students must be able to use formal definitions and vocabulary accurately.]",Please complete this statement: Eliciting and using student thinking is an equitable teaching practice because this practice...,Which of the following actions BEST describes equitable instructional strategies for supporting students with unfinished learning in math?,"Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson. Select all strategies that will best support her students. [Pull the 6 students for a small group to discuss the connections between different strategies they’ve used in previous grades.]","Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson. Select all strategies that will best support her students. [Plan an activity with multiple entry points to engage the whole class in.]","Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson. Select all strategies that will best support her students. [Pull the 6 students for a small group to review a step-by-step process for solving problems from the previous grade which are related to the topic.]","Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson. Select all strategies that will best support her students. [Review the step-by-step procedure with the whole class as a warm-up before the lesson.]","Which of the following statements about learning goals are true, and which are false [They guide a teacher in choosing student work to discuss whole-class.]","Which of the following statements about learning goals are true, and which are false [They describe how students will demonstrate their understanding.]","Which of the following statements about learning goals are true, and which are false [They are a suggestion for what students should do or accomplish.]","Which of the following statements about learning goals are true, and which are false [They typically begin with SWBAT… and clearly describe the skill students will acquire.]",Which of the following questions will give you the LEAST amount of insight into what the student is thinking?,Which of the following is the LEAST effective method of helping students understand and make connections between representations?,I trust my fellow teachers in the school.,I feel connected to my fellow teachers in the school.,I have influence over the  professional learning that I receive through my school or district.,"In the last month, how many times did you talk to or collaborate with the following people about lesson planning or instruction? [Another teacher]","In the last month, how many times did you talk to or collaborate with the following people about lesson planning or instruction? [An instructional coach]","In the last month, how many times did you talk to or collaborate with the following people about lesson planning or instruction? [An administrator]",Did you complete the Diagnostic version of this survey at the beginning of our course with Teaching Lab?,What grade level(s) do you teach? Check all that apply.,Are you currently teaching math this year?,"Including this school year, how many years have you taught math?",Which is the primary math curriculum you are using this school year?,"If you selected ""a different math curriculum"" above, what is it?","Including this school year, how many years have you used this curriculum?",What is your gender?,What is your race/ethnicity? Check all that apply.,Is there anything else you’d like to share that is relevant to your participation in the upcoming professional learning with Teaching Lab?,prepost,activity1,activity2,school
teacher_15_school15_district14_1,3,4,5,5,4,4,5,5,5,5,3,4,5,4,5,4,4,Yes,Yes,No,No,Students who are strong in procedural knowledge are also strong in conceptual understanding.,TRUE,TRUE,FALSE,TRUE,Teaching the procedures and “tricks” such as using the “butterfly method” to compare fractions.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,Yes,FALSE,TRUE,TRUE,TRUE,What’s the first step?,Explicitly teaching students how to use certain representations.,5,4,4,2-3,0,1,Yes,,,,,,,,,post,post,TRUE,,
teacher_22_school13_district13_1,5,5,5,5,5,3,4,4,5,3,3,5,5,4,4,4,4,Yes,Yes,I'm not sure,Yes,Students who are strong in procedural knowledge are also strong in conceptual understanding.,FALSE,TRUE,FALSE,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,FALSE,TRUE,FALSE,TRUE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Ensuring that students have all the prerequisite skills from prior content before beginning new grade-level work.,Yes,Yes,Yes,Yes,TRUE,FALSE,TRUE,I'm not sure,What’s the first step?,Explicitly teaching students how to use certain representations.,3,3,3,4 or more,0,4 or more,Yes,,,,,,,,,post,post,TRUE,,
teacher_26_school1_district1_1,5,4,5,5,3,1,5,5,5,3,3,4,4,5,4,4,4,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,No,FALSE,TRUE,FALSE,TRUE,What’s the first step?,I'm not sure,4,4,2,4 or more,0,2-3,Yes,,,,,,,,,post,post,TRUE,,
teacher_79_school17_district15_1,5,5,5,5,5,1,5,5,5,5,3,5,5,4,5,5,5,Yes,Yes,Yes,Yes,Procedural knowledge should precede instruction that builds conceptual understanding.,TRUE,TRUE,I'm not sure,I'm not sure,Teaching the procedures and “tricks” such as using the “butterfly method” to compare fractions.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Ensuring that students have all the prerequisite skills from prior content before beginning new grade-level work.,I'm not sure,Yes,Yes,Yes,I'm not sure,TRUE,FALSE,TRUE,What’s the first step?,I'm not sure,5,5,5,2-3,1,1,Yes,,,,,,,,Some of the questions weren't very clear.,post,post,TRUE,,
teacher_85_school17_district15_1,5,5,5,5,5,3,4,4,5,4,3,3,3,3,3,3,3,Yes,Yes,Yes,I'm not sure,I'm not sure,TRUE,I'm not sure,I'm not sure,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,I'm not sure,TRUE,I'm not sure,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",I'm not sure,Yes,Yes,Yes,I'm not sure,TRUE,TRUE,TRUE,TRUE,Why did you do that?,Explicitly teaching students how to use certain representations.,4,4,3,0,0,0,No,K,No.,0,Not applicable. I am not currently teaching math,,Not applicable. I am not currently teaching math,Female,Hispanic,"I am not a teacher, so the questions were VERY DIFFICULT for me.  I am the Parent Liaison for my school.  Thank you.",post,FALSE,TRUE,school17
teacher_47_school6_district6_1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Yes,Yes,Yes,Yes,I'm not sure,TRUE,TRUE,TRUE,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,FALSE,TRUE,FALSE,TRUE,Give students a chance to share and develop their thinking.,Ensuring that students have all the prerequisite skills from prior content before beginning new grade-level work.,I'm not sure,I'm not sure,I'm not sure,I'm not sure,TRUE,TRUE,TRUE,TRUE,Can you draw a picture to show me what you mean?,I'm not sure,4,4,5,2-3,2-3,2-3,Yes,,,,,,,,,post,post,FALSE,,
teacher_13_school6_district6_1,4,5,5,5,5,2,5,5,5,5,4,4,5,4,5,5,5,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,TRUE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,No,Yes,No,FALSE,TRUE,FALSE,FALSE,What’s the first step?,Explicitly teaching students how to use certain representations.,5,5,5,2-3,2-3,0,Yes,,,,,,,,Greg and Kyra did a great job.  Really enjoyed their hard work for us!,post,post,FALSE,,
teacher_19_school6_district6_1,4,5,5,5,5,3,5,4,5,4,3,4,4,4,4,4,4,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,TRUE,TRUE,FALSE,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,TRUE,Give students a chance to share and develop their thinking.,Assigning unfinished learning as homework for that lesson.,Yes,Yes,Yes,Yes,FALSE,TRUE,FALSE,TRUE,What’s the first step?,Explicitly teaching students how to use certain representations.,5,5,3,4 or more,2-3,2-3,Yes,,,,,,,,,post,post,FALSE,,
teacher_61_school6_district6_1,4,4,5,5,5,1,4,5,5,4,1,4,4,4,4,4,4,Yes,Yes,Yes,Yes,Procedural knowledge should precede instruction that builds conceptual understanding.,I'm not sure,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,No,Yes,No,TRUE,TRUE,TRUE,TRUE,How did you know what to do next?,Explicitly teaching students how to use certain representations.,5,5,4,4 or more,2-3,4 or more,Yes,,,,,,,,,post,post,FALSE,,
teacher_67_school6_district6_1,4,5,5,5,5,2,5,4,4,4,2,5,5,5,5,5,5,Yes,Yes,Yes,Yes,I'm not sure,I'm not sure,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,No,Yes,I'm not sure,Yes,TRUE,FALSE,TRUE,TRUE,Why did you do that?,Asking students to make diagrams when problem solving.,5,5,4,4 or more,1,2-3,Yes,,,,,,,,,post,post,FALSE,,
teacher_56_school6_district6_1,5,5,5,5,5,5,5,5,5,5,1,5,4,5,5,5,5,Yes,Yes,Yes,Yes,Students who are strong in procedural knowledge are also strong in conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,FALSE,TRUE,FALSE,TRUE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,No,No,Yes,No,TRUE,TRUE,TRUE,TRUE,Why did you do that?,Explicitly teaching students how to use certain representations.,5,4,5,4 or more,0,2-3,Yes,,,,,,,,,post,post,FALSE,,
teacher_53_school6_district6_1,5,4,5,5,4,1,5,5,5,5,1,4,4,4,4,5,4,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,No,FALSE,TRUE,TRUE,FALSE,Why did you do that?,Explicitly teaching students how to use certain representations.,4,4,5,1,4 or more,2-3,Yes,,,,,,,,The Teaching Lab provided the most insightful math professional development I've ever attended.  The information was presented in a logical sequence.  We were provided time to plan with colleagues and learn from one another.  Thank you for this opportunity.,post,post,FALSE,,
teacher_9_school3_district3_1,5,5,5,5,4,1,5,5,5,3,1,4,5,5,5,4,5,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,TRUE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,No,TRUE,TRUE,TRUE,TRUE,What’s the first step?,Explicitly teaching students how to use certain representations.,5,5,5,2-3,0,0,Yes,,,,,,,,,post,post,FALSE,,
teacher_55_school3_district3_1,4,5,5,5,4,1,5,5,5,5,4,4,4,4,5,4,4,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,TRUE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,Yes,TRUE,TRUE,FALSE,TRUE,What’s the first step?,Explicitly teaching students how to use certain representations.,5,5,4,2-3,0,1,Yes,,,,,,,,,post,post,FALSE,,
teacher_54_school6_district6_1,5,4,5,5,4,1,5,5,5,5,3,4,5,4,4,4,5,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,TRUE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,No,FALSE,TRUE,FALSE,TRUE,Why did you do that?,I'm not sure,4,4,5,4 or more,1,4 or more,Yes,,,,,,,,Thank you so much and I look forward to working with (learning with) Teaching Lb in the future!,post,post,FALSE,,
teacher_77_school3_district3_1,4,2,5,5,2,3,5,4,4,4,4,3,4,4,4,4,4,Yes,Yes,No,Yes,Procedural knowledge should be built from conceptual understanding.,I'm not sure,TRUE,FALSE,I'm not sure,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,I'm not sure,Yes,I'm not sure,No,I'm not sure,TRUE,FALSE,I'm not sure,Why did you do that?,Explicitly teaching students how to use certain representations.,3,4,4,4 or more,0,1,Yes,,,,,,,,,post,post,FALSE,,
teacher_72_school7_district7_1,5,4,5,5,4,3,4,4,4,3,2,5,4,3,4,4,4,Yes,Yes,Yes,Yes,Conceptual understanding is more important than procedural knowledge.,TRUE,TRUE,TRUE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,TRUE,FALSE,Give students a chance to share and develop their thinking.,Ensuring that students have all the prerequisite skills from prior content before beginning new grade-level work.,Yes,Yes,Yes,Yes,TRUE,TRUE,TRUE,I'm not sure,Why did you do that?,Introducing a new representation and asking students to make connections to their own.,4,4,5,4 or more,0,2-3,Yes,,,,,,,,,post,post,FALSE,,
teacher_40_school4_district2_1,3,5,5,5,3,1,5,5,5,5,1,4,4,4,4,4,4,Yes,No,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,TRUE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,No,FALSE,TRUE,FALSE,FALSE,What’s the first step?,Explicitly teaching students how to use certain representations.,3,3,3,4 or more,2-3,0,Yes,,,,,,,,,post,post,FALSE,,
teacher_33_school7_district7_1,5,5,4,5,2,1,5,5,5,5,1,5,5,5,5,5,5,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,No,Yes,No,No,FALSE,TRUE,TRUE,FALSE,Why did you do that?,Explicitly teaching students how to use certain representations.,5,5,5,4 or more,0,2-3,Yes,,,,,,,,We need to work vertically with teachers to help prepare kids for the learning journey. Explore how the connections are developed and the language used to relate understandings.,post,post,FALSE,,
teacher_70_school7_district7_1,5,5,5,5,5,3,5,5,5,4,3,5,5,5,5,5,5,Yes,Yes,Yes,Yes,Conceptual understanding is more important than procedural knowledge.,FALSE,TRUE,TRUE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,I'm not sure,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,No,TRUE,TRUE,FALSE,FALSE,What’s the first step?,Explicitly teaching students how to use certain representations.,5,5,5,4 or more,2-3,2-3,Yes,,,,,,,,Thank you so much for the opportunity. Great PD!,post,post,FALSE,,
teacher_52_school6_district6_1,4,5,5,5,5,1,5,4,5,5,2,5,4,5,5,5,5,Yes,Yes,Yes,Yes,Procedural knowledge should precede instruction that builds conceptual understanding.,I'm not sure,TRUE,FALSE,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,TRUE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,I'm not sure,Yes,I'm not sure,No,FALSE,TRUE,FALSE,TRUE,Why did you do that?,Explicitly teaching students how to use certain representations.,3,4,4,2-3,0,4 or more,Yes,,,,,,,,I would like the presenters to present an entire lesson as though they were the instructor and we were the students just to see the flow and time of a lesson.,post,post,FALSE,,
teacher_71_school6_district6_1,5,4,4,5,3,1,5,5,5,5,1,3,4,4,4,5,4,Yes,I'm not sure,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,TRUE,TRUE,FALSE,TRUE,Following a strict pacing schedule for covering new materials and focusing only on grade-level work.,TRUE,TRUE,FALSE,TRUE,Provide students with continuous feedback about their progress.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,Yes,No,TRUE,TRUE,FALSE,FALSE,Why did you do that?,Allowing students to decide which representations to use.,5,5,4,4 or more,0,4 or more,Yes,,,,,,,,I can't think of anything,post,post,FALSE,,
teacher_65_school6_district6_1,4,4,5,5,4,2,5,4,5,4,1,4,4,4,4,4,4,Yes,No,Yes,Yes,Conceptual understanding is more important than procedural knowledge.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,Yes,Yes,No,Yes,I'm not sure,TRUE,FALSE,TRUE,Why did you do that?,Explicitly teaching students how to use certain representations.,4,4,4,4 or more,1,1,Yes,,,,,,,,,post,post,FALSE,,
teacher_44_school6_district6_1,4,5,5,5,5,2,5,5,5,5,1,4,4,4,4,4,4,Yes,Yes,Yes,Yes,Conceptual understanding is more important than procedural knowledge.,FALSE,TRUE,FALSE,TRUE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,"Enables teachers to make in-the-moment decisions on how to respond to students with questions and prompts that probe, scaffold, and extend to meet various learning needs.",I'm not sure,I'm not sure,I'm not sure,I'm not sure,I'm not sure,I'm not sure,I'm not sure,I'm not sure,I'm not sure,Why did you do that?,I'm not sure,5,5,3,4 or more,0,2-3,Yes,,,,,,,,,post,post,FALSE,,
teacher_41_school10_district2_1,3,2,4,5,3,1,5,5,5,5,1,5,5,4,4,5,5,Yes,Yes,Yes,Yes,Procedural knowledge should be built from conceptual understanding.,FALSE,TRUE,FALSE,FALSE,Creating opportunities for students to practice saying out loud how they solved for a problem.,TRUE,TRUE,FALSE,FALSE,Give students a chance to share and develop their thinking.,Identifying unfinished learning leading up to the current topic and teach 1-2 lessons targeting those prerequisites at the beginning of the topic.,No,Yes,No,No,FALSE,TRUE,FALSE,TRUE,What’s the first step?,Explicitly teaching students how to use certain representations.,4,4,3,1,0,0,Yes,,,,,,,,,post,post,FALSE,,
